,pib_per_capita
4339,4992.73033905348
4341,2078.64100321761
4342,2068.74780128011
4343,1746.75274593369
4344,20458.778595283
4345,27511.8010160972
4346,15025.683836939
4348,8221.74642722194
4350,11296.7699725276
4351,46529.2577654538
4352,57225.0899950887
4353,5147.2451332568
4354,2452.98256595064
4355,25210.9829651516
4356,3084.03383445855
4357,27947.6376911698
4358,11973.7319478765
4359,9875.34739351619
4360,3565.7046938373
4361,4945.43037198126
4362,10494.4738000481
4363,2876.76790077262
4365,5839.86481675337
4367,71498.6010072841
4368,15351.4494189563
4369,9428.60662077185
4370,53480.3971946764
4371,37843.1946259033
4372,39926.9546628592
4373,9194.15673929581
4374,9445.91686299562
4375,40596.9686628994
4376,23818.8248260141
4377,3930.893857889
4378,4681.17473284248
4379,3675.03861980998
4380,2064.87429130607
4381,25894.881778687
4382,39575.4542830031
4383,44685.4974338707
4384,14717.4463214124
4385,6843.55958300796
4386,15462.3427518821
4387,1429.79208229377
4388,21164.4097012392
4389,14292.0815883383
4390,15291.3452196467
4391,2846.65545778012
4392,1910.17036223029
4394,12224.2157651465
4395,6629.46983303417
4396,9570.31848211086
4397,2990.28370292122
4398,15196.2067981518
4399,30925.1708493589
4400,113365.176082265
4401,26721.7261996962
4402,114893.015331393
4404,7113.00439453125
4406,10610.4778174971
4407,1606.66740538585
4408,17411.3472516639
4409,15996.9578053523
4410,19323.6658689896
4411,3547.82068439179
4412,10422.9617850411
4413,15137.9958260844
4414,2189.00662171156
4415,39705.8987211412
4416,4031.17973614038
4417,10624.0833773173
4418,18199.3830289122
4419,10737.4861306932
4421,1363.67495320137
4422,4700.10626238273
4423,20701.2189720364
4424,1454.35894104213
4425,25546.1295181653
4426,56724.7631310751
4427,10427.1217565842
4429,1153.33968949334
4430,5234.67912691071
4431,5694.05428740792
4432,52288.4150841353
4433,58939.9126133093
4434,2989.67500640273
4435,13641.3771078102
4436,39933.5744436033
4437,41754.47742045
4438,33187.9546062102
4439,21181.2958348357
4440,4963.52670733609
4441,27828.5557094708
4442,12013.3773897006
4443,7703.76227527466
4444,18122.1265234624
4445,4143.37850523781
4446,28322.1069770901
4447,3449.21789005844
4448,34346.8673317443
4450,31607.7542431733
4451,12041.7235427806
4452,6305.39180301552
4453,6951.43435285059
4454,45713.3000433528
4456,83102.3504913049
4457,24271.4700174562
4458,24128.0859375
4459,1882.45739717939
4460,5589.97838076117
4461,45484.4483477739
4462,4757.05712890625
4463,3075.93735141524
4464,89436.5981121399
4465,2547.6847077026
4466,1596.61879942553
4467,8038.62979428837
4468,57455.5621723529
4469,1135.54299817585
4470,15858.0962718127
4471,3802.94890692173
4473,3805.08053039039
4474,19194.783630695
4475,3889.52751797973
4476,15062.4412909026
4477,29645.7418912454
4478,33936.0440637175
4479,50430.2528196052
4480,8705.84316961283
4481,38230.0318635575
4482,26824.7540518558
4484,26353.1702312804
4485,1664.51258599391
4486,12451.5369466402
4487,20621.8991779706
4488,1954.20357349429
4489,16616.1950047178
4490,3114.89555778582
4491,13862.275566957
4492,15206.0960858307
4493,3130.5907130077
4494,10676.6666617284
4495,6194.00883575436
4496,5589.97838076117
4497,3805.08053039039
4498,26374.6409808522
4499,10993.5855508921
4500,26512.0169514886
4501,3912.10397099987
4502,2479.333984375
4503,2092.4755658992
4504,11148.1962890625
4505,15309.9848545502
4506,22454.3948288087
4507,57866.7449341091
4508,6796.90489209483
4509,13097.3613051443
4513,8232.25409438726
4514,2917.7333030152
4515,15632.3458078313
4516,6326.1240612326
4517,10007.6892341976
4519,13748.4614158257
4520,3404.67399013052
4521,2806.4690320362
4522,38893.9605556605
4523,3670.89119624081
4524,2058.4002210698
4525,4115.64548016495
4526,7310.89655060067
4527,12770.9642910053
4529,14378.7884646065
4530,67183.6053123325
4531,23597.117752839
4532,12115.1392902637
4534,19840.2840357027
4535,48398.5497014956
4536,54172.9867888254
4537,14121.4069355591
4538,773.572858670972
4539,50442.2705419624
4540,3044.51715620319
4541,2044.38698676758
4542,4894.5633653895
4543,21469.9454411605
4544,47709.7780156397
4545,35911.6543529589
4546,13753.8379418909
4547,18356.1007741722
4548,7140.90511885309
4549,81834.9558735543
4550,8423.69755965624
4551,14524.6135408174
4552,15800.4243054551
4553,60994.5315563275
4554,11142.4746724654
4555,15948.0320233624
4556,912.803045335037
4557,48317.1745835151
4558,29901.2960330412
4559,69103.570264696
4561,24411.5447695103
4562,14243.5326108491
4563,4830.75051522678
4564,3665.11785084879
4565,1059.81076228861
4566,4234.65988322399
4567,14171.3205005648
4568,3032.26213308111
4569,6643.17989182913
4570,20347.0347715842
4571,15925.3955238432
4573,24599.9378277876
4574,69753.0895617267
4575,38287.96875
4576,38824.8879170919
4577,53071.4555699913
4578,4904.97663629569
4579,11341.3325927629
4580,55356.680780178
4581,16735.3644228294
4582,11737.4012353821
4583,12987.369980114
4584,9086.1175862316
4585,16351.1077219765
4586,20830.3348250135
4587,34073.9375392321
4588,11617.9122190573
4589,11014.4864791744
4590,45610.763952333
4592,39528.9253872668
4593,33821.93290847
4594,2021.56290796009
4595,42677.58867629
4596,4658.84654132094
4597,47570.133583848
4598,13429.3006222384
4599,44577.0645745394
4601,3489.70759429143
4602,15006.8440374987
4603,46372.38660351
4604,13589.7073915159
4605,5115.90675022862
4607,2417.80379491482
4608,2072.64683284207
4609,1925.23773659951
4610,22550.958161123
4611,28604.8609402657
4612,16217.4998498411
4614,8322.21680991504
4616,12005.4051046745
4617,48428.1801205861
4618,59842.2129961658
4619,5561.99454219124
4620,2531.42445803832
4621,27154.0846858541
4622,3153.29938869996
4623,29501.1204204706
4624,12590.4808908719
4625,10341.6913481039
4626,3667.30856408932
4627,5010.74087477677
4628,10935.6317158256
4629,2998.39586828756
4631,6182.92210857444
4633,77749.2019569363
4634,15883.3942548656
4635,10526.3709148753
4636,55638.4920591796
4637,39121.2958325461
4638,41581.120790548
4639,9600.10474580389
4640,10003.5749827297
4641,41444.2157443914
4642,24862.9661245889
4643,4203.58501078548
4644,5046.69153549095
4645,3928.37393363069
4646,2069.05418496702
4647,26980.3245580733
4648,40957.4180587145
4649,50855.5529145289
4650,15311.1309958102
4651,7257.81210698745
4652,15953.6704227647
4653,1564.19768164013
4654,23467.9784368285
4655,14928.3960684552
4656,15928.7925437284
4657,2965.09598491376
4658,1963.39714550889
4660,12584.1047924776
4661,6918.59472690766
4662,10015.1626185703
4663,2668.29142526247
4664,16029.5501425508
4665,33761.871239796
4666,114985.842235989
4667,28673.5633962664
4668,126144.104058125
4670,7312.056640625
4672,11651.3174467707
4673,1584.4245185922
4674,18057.9109233313
4675,16627.5350944677
4676,19721.2609759241
4677,3711.44609037284
4678,10924.2430765844
4679,15706.4441718656
4680,2246.79742084484
4681,43559.3161796569
4682,4224.54503061412
4683,10923.7583568089
4684,19682.2651956681
4685,11366.3039371032
4687,1283.65986980986
4688,5108.54913220438
4689,21415.1161096211
4690,1472.14686847702
4691,26661.5074160333
4692,58746.9576152313
4693,10171.4214953612
4695,1163.22617020833
4696,5190.35612668836
4697,6004.02858029106
4698,55088.6338006744
4699,64050.7561654659
4700,3565.1978074109
4701,12973.8201784052
4702,42218.5377148394
4703,43335.856843576
4704,33308.4843146012
4705,22654.4868515265
4706,5091.08716396767
4707,30446.8495642244
4708,12506.5293750586
4709,8120.86879329703
4710,17768.4110462887
4711,4285.10947484739
4712,30064.5034841771
4713,3537.8922936579
4714,34363.7546291317
4716,33044.7167387479
4717,12590.548443655
4718,6401.74089135074
4719,7283.35976504222
4720,47523.3048790709
4722,91738.7527899469
4723,27141.9009335846
4724,25926.443359375
4725,1975.24866113275
4726,5899.62931507242
4727,47306.2120226254
4728,4598.85009765625
4729,3203.90636811769
4730,95310.3338580206
4731,2663.49200433859
4732,1633.73073779599
4733,8454.05216690571
4734,58867.0132641763
4735,1079.11244268258
4736,16611.023740948
4737,3847.60411964154
4739,3849.81930101654
4740,20487.7469830168
4741,3952.94539403456
4742,18283.6883894232
4743,30061.5514717196
4744,36507.5530416531
4745,51947.9542478244
4746,8408.03591539676
4747,37914.1229673611
4748,28116.7104861277
4750,27060.5896570252
4751,1587.03232784726
4752,13131.9216269252
4753,21925.3972727443
4754,2012.24069260973
4755,17422.9523512059
4756,3252.93265536068
4757,14205.0265119624
4758,15849.5566069464
4759,3177.48513651044
4760,10978.9825055328
4761,6466.34066859204
4762,5899.62931507242
4763,3849.81930101654
4764,27277.878321335
4765,11234.4984240293
4766,27913.8187158996
4767,4010.05072342858
4768,2530.60327148438
4769,2074.65243576542
4770,11860.560546875
4771,16118.8199225153
4772,23009.8742286911
4773,59914.7777969757
4774,6840.70986001705
4775,13102.1304906164
4779,8996.37810322401
4780,3081.46177749704
4781,16275.9774653525
4782,6486.10833918449
4783,10436.1688459323
4785,13860.2701664709
4786,3485.02178024575
4787,2416.04996916414
4788,40143.0002663329
4789,3761.03515954019
4790,2082.3921973316
4791,4231.32109304406
4792,7148.93325257707
4793,13498.138167156
4795,14821.6304426576
4796,68568.0992797355
4797,23290.6757386443
4798,13018.8742919449
4800,21519.3692380798
4801,50169.1872936523
4802,56960.0914258929
4803,14549.0618972126
4804,779.717037494506
4805,52535.23221854
4806,3236.29206474841
4807,2168.4087062014
4808,5321.94022451796
4809,23016.090640831
4810,47485.6175980067
4811,37065.5344499437
4812,14918.4851562103
4813,19428.0074589115
4814,7318.89783887291
4815,83368.6225507397
4816,8862.31308813575
4817,15018.6824011943
4818,15988.7701569663
4819,61831.8888466878
4820,11619.5574665237
4821,16609.9625291615
4822,955.402048967975
4823,49992.7622757708
4824,31928.9126386413
4825,71660.2068398902
4827,25526.7055235622
4828,15495.5484221015
4829,5153.72918353003
4830,3800.52695041483
4831,1111.83580619542
4832,4022.27857208279
4833,15044.0553365323
4834,3146.53164606745
4835,7028.17143256984
4836,21319.0439930804
4837,16465.8331986317
4839,24771.6007876732
4840,73550.4179658586
4841,40559.125
4842,41135.4929835656
4843,55235.366304833
4844,5180.59694827309
4845,11996.3663443411
4846,57482.9623999067
4847,18134.9322584092
4848,11908.5376066966
4849,14055.4880096039
4850,9530.14585886677
4851,17448.4491680317
4852,22233.9676532479
4853,35757.710232757
4854,11837.959268778
4855,11637.8785143941
4856,47548.5227090442
4858,40696.3876815487
4859,36249.3581462876
4860,2153.76908135974
4861,44643.866110241
4862,4811.06155939673
4863,49580.6051952837
4864,14176.9060216069
4865,46576.6018489382
4867,3543.16117163681
4868,15095.9268000247
4869,47573.4880155177
4870,14593.9244791426
4871,5442.23589950668
4873,2559.42554529443
4874,2209.63426611081
4875,1947.36909498914
4876,20873.0379596654
4877,29617.5483399732
4878,17239.7456702205
4880,8664.3343202623
4882,12775.6713980142
4883,50451.2097176007
4884,62513.955266957
4885,5816.06737202683
4886,2627.4574173027
4887,28877.2382842567
4888,3240.9243746958
4889,31913.0746552476
4890,13411.5382579262
4891,10977.0159561208
4892,3850.2139001341
4893,5226.34950438576
4894,11643.3973183439
4895,3165.97320691917
4897,6669.62278430014
4899,84555.6348017403
4900,15677.4298005466
4901,10808.2088306983
4902,57211.3003077603
4903,39906.1246843388
4904,43036.2437770367
4905,9967.42920828158
4906,10252.6188242774
4907,42116.4743457281
4908,26154.6019350822
4909,4443.45232207281
4910,5255.78347282087
4911,4258.70523690938
4912,2197.69948408805
4913,28144.9927397477
4914,43044.2917633371
4915,52290.9058973213
4916,15739.9238371622
4917,7774.2229979859
4918,15933.400974913
4919,1580.85466837543
4920,25556.8544005915
4921,15651.4700285126
4922,16406.1296811859
4923,3113.84994823549
4924,2033.94841359633
4926,13167.5552958504
4927,7336.8698305868
4928,10632.3663461963
4929,2677.12333389169
4930,17265.2065038286
4931,36376.1898152469
4932,116965.586110774
4933,30877.0419264807
4934,135535.962466746
4936,7624.84423828125
4938,12658.5037557636
4939,1630.08813940303
4940,19242.8317253968
4941,17039.7980169939
4942,20096.1566534339
4943,3911.76728974961
4944,11617.5610253464
4945,16796.2702317993
4946,2338.26031226403
4947,45568.7232072745
4948,4574.59617785102
4949,11184.3746703889
4950,21513.2997530468
4951,12316.0010702258
4953,1320.54788029461
4954,5317.46429363969
4955,22738.6929559433
4956,1532.48931243263
4957,28236.2071895568
4958,61504.0878773021
4959,10328.4475329955
4961,1229.08009097818
4962,5278.23132070641
4963,5866.57109970782
4964,57826.6284976675
4965,69808.3294106839
4966,3863.87040205106
4967,13960.4433239947
4968,42520.7544165013
4969,45008.4507342717
4970,33373.3810042941
4971,23209.9332152782
4972,5420.69579177178
4973,31780.5990926928
4974,13086.7903530507
4975,8719.58797881042
4976,18069.899707679
4977,4289.67688330437
4978,31953.0350337072
4979,3619.69708170579
4980,35118.7827748779
4982,34928.5435337746
4983,13134.1633628682
4984,6469.15279442878
4985,7581.89903603377
4986,49529.1974459671
4988,93143.3455659589
4989,29342.0411489328
4990,28821.26171875
4991,2138.64992682236
4992,6349.493853453
4993,48767.8365476376
4994,4474.15576171875
4995,3388.55015849
4996,100686.237096513
4997,2761.59959455233
4998,1694.12841362103
4999,8821.51945731413
5000,60969.1659026994
5001,1156.51609418775
5002,17717.9058010775
5003,3948.03932995942
5005,3950.32598196673
5006,21041.0606326279
5007,4088.67866126032
5008,19459.7014990406
5009,31214.5925736482
5010,38961.5443523867
5011,53521.6306428288
5012,8725.11044313722
5013,35973.1825021864
5014,29427.1647161205
5016,28833.6560002548
5017,1613.97959779722
5018,14211.5939171723
5019,23398.9458759632
5020,2110.57967372822
5021,18533.964726539
5022,3496.89134143444
5023,15200.001550517
5024,16328.8484466252
5025,3168.04888459891
5026,11242.4383611275
5027,6563.66036631791
5028,6349.493853453
5029,3950.32598196673
5030,27616.8941997022
5031,11670.3279404936
5032,27960.980283621
5033,4127.04466095132
5034,2652.08129882813
5035,2175.55372017659
5036,12631.6572265625
5037,17209.9297318936
5038,23585.394039402
5039,62805.2537579917
5040,7252.13735491313
5041,13776.4494211612
5045,9776.81949992139
5046,3166.98089690364
5047,17081.4378561278
5048,6533.41593359304
5049,11012.1096634242
5051,14207.4328532031
5052,3605.6760951307
5053,2556.7934843227
5054,39834.2239030754
5055,3814.84662520101
5056,2152.19024282945
5057,4335.4091880729
5058,6995.29973633804
5059,13999.4239709594
5061,15054.8035684551
5062,71144.7159784854
5063,22997.3917562633
5064,14230.0148679369
5066,22772.3093362324
5067,51748.3977215322
5068,58076.348801448
5069,15051.5612816033
5070,783.157765560833
5071,54278.3894505636
5072,3426.04908935231
5073,2267.32096279003
5074,5784.26963585653
5075,24497.6272661983
5076,47224.2371307608
5077,38063.8160382665
5078,15711.2377020718
5079,20092.8803713875
5080,7454.53238806964
5081,85129.0704598802
5082,9092.68704420881
5083,15358.0894882281
5084,16153.9712574207
5085,64718.8324950002
5086,12365.5138425313
5087,17096.7877781589
5088,985.987716565765
5089,49299.21177121
5090,33774.7352889592
5091,72033.9294404588
5093,25322.7110553656
5094,16652.0988008531
5095,5432.54772724009
5096,3900.82251468746
5097,1144.28732084886
5098,3987.16364226633
5099,15673.0943538636
5100,3188.08310635464
5101,7474.51041918796
5102,22632.4420697427
5103,16854.7429189884
5105,24657.7626296986
5106,76836.4989605336
5107,42338.87890625
5108,42847.0047376207
5109,55652.8874913932
5110,5482.01213557167
5111,12850.200496557
5112,58700.9746656312
5113,19190.0088838377
5114,12008.264830338
5115,15034.1459742781
5116,9782.70996600883
5117,18376.4435265448
5118,22757.9067392177
5119,36744.0240270218
5120,11850.4949503501
5121,12259.716567935
5122,48853.5987161583
5124,41695.1469476327
5125,37851.3007726135
5126,2315.15813781318
5127,46074.8354381667
5128,4912.55406726919
5129,50321.5396907229
5130,14261.8316137323
5131,49072.3638300842
5133,3611.36394944075
5134,15576.6431585415
5135,49041.4635475451
5136,15621.8736565619
5137,5773.860981728
5139,2674.63359857176
5140,2320.30583683104
5141,2021.13642844877
5142,19385.4136854763
5143,30356.2663953863
5144,17579.4610997556
5146,9018.51752035111
5148,13634.309590679
5149,51771.8633183486
5150,62103.4133499859
5151,5978.27482780381
5152,2714.544571711
5153,30543.9337537029
5154,3203.03773662951
5155,33514.9417935891
5156,14018.3668257466
5157,11439.8013717741
5158,3999.33809681981
5159,5348.03985290595
5160,12310.6273684591
5161,3331.42031320226
5163,6971.68727647826
5165,87379.6929656668
5166,15532.5163612799
5167,11349.4021516555
5168,58290.0968315122
5169,40004.0305112173
5170,44376.1625028912
5171,10189.6402034705
5172,10496.4383481098
5173,42282.5508939691
5174,27463.9715463979
5175,4647.40976061869
5176,5480.29390725587
5177,4574.02845195435
5178,2191.52908878037
5179,29799.6524100236
5180,42998.3882447659
5181,52054.7125833973
5182,15915.2905537472
5183,8219.50576337755
5184,15105.0592123976
5185,1531.79474454235
5186,22764.4780468399
5187,15842.4186529086
5188,16600.6091235958
5189,3263.89535993522
5190,2103.5764745177
5192,13631.5551961271
5193,7650.77827553807
5194,11079.9608981478
5195,2768.21613596146
5196,18276.296531748
5197,38540.7814542339
5198,117341.915064354
5199,31883.2591148032
5200,132644.034250252
5202,7865.26220703125
5204,13576.2947361716
5205,1686.84206380579
5206,20333.9241518872
5207,17255.4932882112
5208,19862.5631976218
5209,4218.93663937112
5210,12125.0455874825
5211,17546.4169226029
5212,2419.68868873067
5213,47407.8807867595
5214,4939.74797461473
5215,11353.777365901
5216,23072.5827371011
5217,13013.047241843
5219,1335.87701365861
5220,5569.53916316759
5221,23834.9650016217
5222,1602.01559022436
5223,29620.9786550876
5224,63475.5069193636
5225,10223.2125267306
5227,1276.04938545306
5228,5352.24111872368
5229,5675.56431553095
5230,59004.3249664016
5231,66799.1647159421
5232,4119.58497949612
5233,14096.6225485556
5234,45554.809398512
5235,45977.1399692501
5236,32604.3454423288
5237,23666.3193836533
5238,5542.20885070709
5239,32767.1869680409
5240,13401.0066899329
5241,9290.96606183451
5242,17954.1238338581
5243,4473.7772503761
5244,33797.7673600747
5245,3702.33562203949
5246,36273.8718307369
5248,36172.0725393171
5249,13147.961860876
5250,6509.03529929429
5251,7635.37063977445
5252,50840.0147380899
5254,93844.0606297563
5255,31867.2631876811
5256,30067.740234375
5257,2321.52695260663
5258,6638.4765030103
5259,48983.5512604229
5260,4349.7099609375
5261,3510.41840215222
5262,102431.315672936
5263,2772.8008329065
5264,1777.15835825302
5265,9146.51204255841
5266,63192.055167296
5267,1236.52454393809
5268,18822.3607718475
5269,4022.22221717126
5271,4024.56699713528
5272,21475.9563239047
5273,4174.38542477362
5274,19840.1830592218
5275,31966.5548434084
5276,40670.8778673103
5277,54598.7803541484
5278,9018.11577288047
5280,30605.3796418904
5282,30485.6074735696
5283,1646.29357270445
5284,15200.891635546
5285,24119.1581623317
5286,2211.45383473457
5287,19216.8429352424
5288,3732.56109378002
5289,16194.2126155691
5290,16516.1433164622
5291,3779.73541654277
5292,11413.9158976269
5293,6646.50919567652
5294,6638.4765030103
5295,4024.56699713527
5296,27959.5290762878
5297,11902.8620118831
5298,26867.470307977
5299,4718.7730425512
5300,2772.92846679688
5301,2275.02815035804
5302,13345.3828125
5303,18017.1437888331
5304,24004.8211424487
5305,65094.7994287929
5306,7658.27240973787
5307,14030.7655542212
5311,10561.9712758892
5312,3248.12921682177
5313,17627.6598592358
5314,6907.56370767949
5315,11796.1533099963
5317,14288.589885661
5318,3616.90381935018
5319,2408.1541969408
5320,31182.8338812015
5321,3659.27286844549
5322,2078.47908182601
5323,4241.52249851724
5324,6478.33218196834
5325,13632.1865366302
5327,14269.2234189005
5328,66766.0539321336
5329,20769.0323781598
5330,13311.0281362153
5332,18240.3804056479
5333,53316.8854335814
5334,55685.9702933361
5335,14478.5244519377
5336,771.101237228677
5337,53070.2148197652
5338,3505.1384547304
5339,2273.83136519316
5340,5995.40742859276
5341,24564.4376812432
5342,43821.1244906362
5343,29064.7594970233
5344,15598.4303394866
5345,20237.5511291865
5346,6165.84966925761
5347,80273.0817053991
5348,8283.13119529083
5349,14834.1937022808
5350,14045.7728319619
5351,65607.350749438
5352,11129.3084547092
5353,15471.0948083951
5354,989.218743666095
5355,46572.1374328364
5356,33757.4207336298
5357,71745.2993952823
5359,25089.0312965357
5360,17189.281794248
5361,5465.06878145594
5362,3867.20380825838
5363,1141.72600679475
5364,3689.11172892928
5365,14868.4698189141
5366,3147.85659734717
5367,6376.12227912431
5368,22243.8019575334
5369,15670.6004223567
5371,20681.244711152
5372,72481.0138555976
5373,39593.42578125
5374,41608.0253519702
5375,54844.5459733622
5376,5532.68212308233
5377,10818.0249446668
5378,60229.9147703017
5379,17934.1932525646
5380,11323.3122190849
5381,15263.9049252225
5382,9381.82747839683
5383,18612.8518138459
5384,22651.2777779461
5385,35860.6268150762
5386,10890.4566364911
5387,12605.9757372681
5388,47146.7735217412
5390,37756.3509997639
5391,37645.2213607112
5392,2422.68102598534
5393,44817.4260078178
5394,4674.02685747001
5395,50937.1607539726
5396,12158.2433075869
5397,46991.1820282957
5399,3552.5960366764
5400,15105.1343141622
5401,46526.9118652819
5402,14731.2005947457
5403,5749.65538548528
5405,2754.41838364472
5406,2276.65070826113
5407,1948.64340064163
5408,18157.5136718207
5409,27948.6497284227
5410,15273.5403558146
5412,8852.94774326286
5414,19702.974420268
5415,50452.4219022845
5416,58980.0110511236
5417,5419.79216425844
5418,2680.07560220048
5419,28780.316739861
5420,3094.94162119501
5421,33274.3476562091
5422,13814.6593534467
5423,11250.0144880235
5424,3960.34015955789
5425,5225.87515939429
5426,12072.4399629246
5427,3336.29868932102
5429,6525.42805209485
5431,93350.0875336544
5432,15791.1595076543
5433,9954.34526324721
5434,53616.6847084842
5435,39489.2807769984
5436,41987.8159630472
5437,9240.82186933554
5438,10354.1640265093
5439,42100.257690921
5440,26750.4462260761
5441,4587.1863196792
5442,4985.02955528531
5443,4423.47463119877
5444,2171.86794306447
5445,25639.2395986635
5446,45225.8445435145
5447,47303.1298528111
5448,15028.1176057771
5449,8238.4945676447
5450,11376.7939846074
5451,1468.24523891743
5452,17286.3681373478
5453,12708.7945142816
5454,15685.2357925303
5455,3263.07536442793
5456,2087.65612106923
5458,13226.7300579257
5459,7381.26150782862
5460,10894.5734914349
5461,2569.33774118471
5462,18415.062822688
5463,38880.5452693822
5464,117846.13649183
5465,31424.9022103534
5466,60890.5490558431
5468,7368.8916015625
5470,12941.8927818422
5471,1543.95293801829
5472,13442.3861472741
5473,16587.0970165313
5474,18670.8104030112
5475,4147.09724518726
5476,11937.8214735074
5477,16719.6900959522
5478,2347.79667440968
5479,43243.1726484364
5480,5123.40770860442
5481,11009.5569009084
5482,19989.6536652962
5483,12365.9384827552
5485,1297.29871622243
5486,5389.64648844584
5487,20528.8336499786
5488,1591.47559107047
5489,27921.4109533867
5490,61337.1566078688
5491,9358.53716756859
5493,1288.15351243721
5494,5185.98858372607
5495,5573.86872875058
5496,59266.9085805339
5497,62644.8457362642
5498,3996.66547005558
5499,14337.2654088139
5500,44657.7737248265
5501,44813.2487336865
5502,31117.7577060692
5503,22278.4211663768
5504,5426.01978790109
5505,26780.3006033508
5506,11908.0607001648
5507,8394.24225784877
5508,16318.6789479118
5509,4285.76547486009
5510,34286.9850845384
5511,3560.04552477006
5512,34333.7472481387
5514,34177.085710564
5515,13034.7165447496
5516,5698.41205720855
5517,6761.86168432751
5518,49487.6012446518
5520,89961.4332328736
5521,32202.2086556273
5522,29916.013671875
5523,2213.568597609
5524,6297.75887683319
5525,46778.2983720365
5526,4142.11083984375
5527,3503.5950167704
5528,99681.2941505156
5529,2618.32370212961
5530,1726.96415670972
5531,8419.79943795876
5532,59571.9068046212
5533,1245.64228299398
5534,19093.9553065153
5535,3892.03546371227
5537,3894.15390867219
5538,20168.26203493
5539,4273.4934200345
5540,16733.3826783171
5541,31356.458282425
5542,39725.259194249
5543,55064.8850101551
5544,8865.01713753376
5546,28338.9771447603
5548,22283.9778508705
5549,1591.66995264718
5550,15433.1012429802
5551,24057.5403379098
5552,2223.31695636514
5553,18197.9424146923
5554,3854.19043507558
5556,15607.8327129364
5557,4140.95507041672
5558,11076.0330146371
5559,6693.78564060753
5560,6297.75887683319
5561,3894.15390867219
5562,26125.1532914982
5563,10878.8231940284
5564,27235.4258308094
5565,4791.67926519187
5566,2779.68359375
5567,2294.14798353267
5568,13087.3095703125
5569,17992.6421018029
5570,22728.2153251936
5571,63027.6795267153
5572,7746.43096873822
5573,13402.579535245
5577,10904.4521455449
5578,3036.11676727198
5579,17223.9755160172
5580,6764.5599909255
5581,11292.8626513626
5583,13359.4843319287
5584,3457.3281021266
5585,2251.45567397734
