,ANIO,ID_INDICADOR,VALOR,ID_CONTINENTE,ID_INCOME,ID_PAIS
20934,1988,18,88.3,0,1,22
20935,1989,18,84.3,0,1,22
20936,1990,18,80.6,0,1,22
20937,1991,18,77.2,0,1,22
20938,1960,18,1926.31,1,2,23
20939,1961,18,84.45,1,2,23
20940,1962,18,84.54,1,2,23
20941,1963,18,84.68,1,2,23
20942,1964,18,84.9,1,2,23
20943,1965,18,85.29,1,2,23
20944,1966,18,86.06,1,2,23
20945,1967,18,87.84,1,2,23
20946,1968,18,93.0,1,2,23
20947,1969,18,110.7,1,2,23
20948,1970,18,106.7,1,2,23
20949,1971,18,102.8,1,2,23
20950,1972,18,99.1,1,2,23
20951,1973,18,95.4,1,2,23
20952,1974,18,91.8,1,2,23
20953,1975,18,88.3,1,2,23
20954,1976,18,84.9,1,2,23
20955,1977,18,81.5,1,2,23
20956,1978,18,78.2,1,2,23
20957,1979,18,74.9,1,2,23
20958,1980,18,71.7,1,2,23
20959,1981,18,68.5,1,2,23
20960,1982,18,65.5,1,2,23
20961,1983,18,62.6,1,2,23
20962,1984,18,59.8,1,2,23
20963,1985,18,57.2,1,2,23
20964,1986,18,54.6,1,2,23
20965,1987,18,52.2,1,2,23
20966,1988,18,49.9,1,2,23
20967,1989,18,47.6,1,2,23
20968,1990,18,45.4,1,2,23
20969,1991,18,43.4,1,2,23
20970,1960,18,646.42,2,1,24
20971,1961,18,83.85,2,1,24
20972,1962,18,83.76,2,1,24
20973,1963,18,83.62,2,1,24
20974,1964,18,83.4,2,1,24
20975,1965,18,83.01,2,1,24
20976,1966,18,82.24,2,1,24
20977,1967,18,80.46,2,1,24
20978,1968,18,56.87,2,1,24
20979,1969,18,57.6,2,1,24
20980,1970,18,55.4,2,1,24
20981,1971,18,53.0,2,1,24
20982,1972,18,50.5,2,1,24
20983,1973,18,47.7,2,1,24
20984,1974,18,44.9,2,1,24
20985,1975,18,42.2,2,1,24
20986,1976,18,39.5,2,1,24
20987,1977,18,37.1,2,1,24
20988,1978,18,34.7,2,1,24
20989,1979,18,32.4,2,1,24
20990,1980,18,30.3,2,1,24
20991,1981,18,28.3,2,1,24
20992,1982,18,26.4,2,1,24
20993,1983,18,24.7,2,1,24
20994,1984,18,23.1,2,1,24
20995,1985,18,21.7,2,1,24
20996,1986,18,20.4,2,1,24
20997,1987,18,19.3,2,1,24
20998,1988,18,18.3,2,1,24
20999,1989,18,17.4,2,1,24
21000,1990,18,16.6,2,1,24
21001,1991,18,15.8,2,1,24
21002,1960,18,862.86,0,1,25
21003,1961,18,176.9,0,1,25
21004,1962,18,177.54,0,1,25
21005,1963,18,178.51,0,1,25
21006,1964,18,180.03,0,1,25
21007,1965,18,182.65,0,1,25
21008,1966,18,187.58,0,1,25
21009,1967,18,198.12,0,1,25
21010,1968,18,289.33,0,1,25
21011,1969,18,291.8,0,1,25
21012,1970,18,284.4,0,1,25
21013,1971,18,276.6,0,1,25
21014,1972,18,268.7,0,1,25
21015,1973,18,260.3,0,1,25
21016,1974,18,252.0,0,1,25
21017,1975,18,243.8,0,1,25
21018,1976,18,236.0,0,1,25
21019,1977,18,228.9,0,1,25
21020,1978,18,222.6,0,1,25
21021,1979,18,217.3,0,1,25
21022,1980,18,213.0,0,1,25
21023,1981,18,209.9,0,1,25
21024,1982,18,208.0,0,1,25
21025,1983,18,207.2,0,1,25
21026,1984,18,207.3,0,1,25
21027,1985,18,207.9,0,1,25
21028,1986,18,208.8,0,1,25
21029,1987,18,209.6,0,1,25
21030,1988,18,210.2,0,1,25
21031,1989,18,210.3,0,1,25
21032,1990,18,210.0,0,1,25
21033,1991,18,209.5,0,1,25
21034,1960,18,9575.48,3,0,26
21035,1961,18,42.31,3,0,26
21036,1962,18,42.17,3,0,26
21037,1963,18,41.96,3,0,26
21038,1964,18,41.62,3,0,26
21039,1965,18,41.04,3,0,26
21040,1966,18,39.95,3,0,26
21041,1967,18,37.62,3,0,26
21042,1968,18,16.67,3,0,26
21043,1969,18,16.9,3,0,26
21044,1970,18,16.2,3,0,26
21045,1971,18,15.6,3,0,26
21046,1972,18,15.0,3,0,26
21047,1973,18,14.3,3,0,26
21048,1974,18,13.6,3,0,26
21049,1975,18,12.9,3,0,26
21050,1976,18,12.2,3,0,26
21051,1977,18,11.5,3,0,26
21052,1978,18,10.9,3,0,26
21053,1979,18,10.4,3,0,26
21054,1980,18,10.1,3,0,26
21055,1981,18,9.9,3,0,26
21056,1982,18,9.9,3,0,26
21057,1983,18,10.0,3,0,26
21058,1984,18,10.1,3,0,26
21059,1985,18,10.2,3,0,26
21060,1986,18,10.2,3,0,26
21061,1987,18,10.1,3,0,26
21062,1988,18,9.8,3,0,26
21063,1989,18,9.3,3,0,26
21064,1990,18,8.7,3,0,26
21065,1991,18,7.9,3,0,26
21066,1960,18,1388.65,1,0,27
21067,1961,18,43.29,1,0,27
21068,1962,18,43.43,1,0,27
21069,1963,18,43.64,1,0,27
21070,1964,18,43.98,1,0,27
21071,1965,18,44.56,1,0,27
21072,1966,18,45.65,1,0,27
21073,1967,18,47.98,1,0,27
21074,1968,18,67.8,1,0,27
21075,1969,18,68.7,1,0,27
21076,1970,18,66.0,1,0,27
21077,1971,18,63.1,1,0,27
21078,1972,18,60.2,1,0,27
21079,1973,18,57.4,1,0,27
21080,1974,18,54.7,1,0,27
21081,1975,18,52.3,1,0,27
21082,1976,18,50.3,1,0,27
21083,1977,18,48.4,1,0,27
21084,1978,18,46.8,1,0,27
21085,1979,18,45.3,1,0,27
21086,1980,18,43.9,1,0,27
21087,1981,18,42.4,1,0,27
21088,1982,18,40.9,1,0,27
21089,1983,18,39.5,1,0,27
21090,1984,18,38.1,1,0,27
21091,1985,18,36.7,1,0,27
21092,1986,18,35.4,1,0,27
21093,1987,18,34.3,1,0,27
21094,1988,18,33.2,1,0,27
21095,1989,18,32.2,1,0,27
21096,1990,18,31.3,1,0,27
21097,1991,18,30.5,1,0,27
21098,1960,18,1440.0,1,2,28
21099,1961,18,120.56,1,2,28
21100,1962,18,120.84,1,2,28
21101,1963,18,121.25,1,2,28
21102,1964,18,121.92,1,2,28
21103,1965,18,123.06,1,2,28
21104,1966,18,125.2,1,2,28
21105,1967,18,129.78,1,2,28
21106,1968,18,178.6,1,2,28
21107,1969,18,170.5,1,2,28
21108,1970,18,194.8,1,2,28
21109,1971,18,160.6,1,2,28
21110,1972,18,155.9,1,2,28
21111,1973,18,151.3,1,2,28
21112,1974,18,146.7,1,2,28
21113,1975,18,142.4,1,2,28
21114,1976,18,138.5,1,2,28
21115,1977,18,135.1,1,2,28
21116,1978,18,132.1,1,2,28
21117,1979,18,129.3,1,2,28
21118,1980,18,126.4,1,2,28
21119,1981,18,123.2,1,2,28
21120,1982,18,119.5,1,2,28
21121,1983,18,115.2,1,2,28
21122,1984,18,110.4,1,2,28
21123,1985,18,105.1,1,2,28
21124,1986,18,99.6,1,2,28
21125,1987,18,94.3,1,2,28
21126,1988,18,89.2,1,2,28
21127,1989,18,84.6,1,2,28
21128,1990,18,80.2,1,2,28
21129,1991,18,75.9,1,2,28
21130,1960,18,1440.0,2,2,29
21131,1961,18,120.88,2,2,29
21132,1962,18,121.24,2,2,29
21133,1963,18,121.75,2,2,29
21134,1964,18,122.53,2,2,29
21135,1965,18,109.59,2,2,29
21136,1966,18,110.35,2,2,29
21137,1967,18,110.85,2,2,29
21138,1968,18,108.91,2,2,29
21139,1969,18,92.77,2,2,29
21140,1970,18,37.8,2,2,29
21141,1971,18,36.3,2,2,29
21142,1972,18,34.8,2,2,29
21143,1973,18,33.4,2,2,29
21144,1974,18,32.1,2,2,29
21145,1975,18,31.0,2,2,29
21146,1976,18,30.1,2,2,29
21147,1977,18,29.4,2,2,29
21148,1978,18,28.7,2,2,29
21149,1979,18,28.1,2,2,29
21150,1980,18,27.6,2,2,29
21151,1981,18,27.1,2,2,29
21152,1982,18,26.6,2,2,29
21153,1983,18,26.1,2,2,29
21154,1984,18,25.6,2,2,29
21155,1985,18,24.9,2,2,29
21156,1986,18,24.2,2,2,29
21157,1987,18,23.4,2,2,29
21158,1988,18,22.6,2,2,29
21159,1989,18,22.0,2,2,29
21160,1990,18,21.6,2,2,29
21161,1991,18,21.5,2,2,29
21162,1960,18,8269.63,2,0,30
21163,1961,18,58.2,2,0,30
21164,1962,18,58.06,2,0,30
21165,1963,18,57.85,2,0,30
21166,1964,18,57.52,2,0,30
21167,1965,18,56.97,2,0,30
21168,1966,18,56.0,2,0,30
21169,1967,18,54.17,2,0,30
21170,1968,18,51.01,2,0,30
21171,1969,18,13.68,2,0,30
21172,1970,18,13.62,2,0,30
21173,1971,18,98.89,2,0,30
21174,1972,18,159.7,2,0,30
21175,1973,18,149.5,2,0,30
21176,1974,18,139.8,2,0,30
21177,1975,18,131.0,2,0,30
21178,1976,18,122.3,2,0,30
21179,1977,18,114.4,2,0,30
21180,1978,18,106.8,2,0,30
21181,1979,18,99.7,2,0,30
21182,1980,18,93.1,2,0,30
21183,1981,18,86.8,2,0,30
21184,1982,18,80.9,2,0,30
21185,1983,18,75.3,2,0,30
21186,1984,18,70.0,2,0,30
21187,1985,18,65.0,2,0,30
21188,1986,18,60.4,2,0,30
21189,1987,18,56.0,2,0,30
21190,1988,18,51.8,2,0,30
21191,1989,18,47.9,2,0,30
21192,1990,18,44.3,2,0,30
21193,1991,18,41.0,2,0,30
21194,1960,18,8269.63,3,0,31
21195,1961,18,58.19,3,0,31
21196,1962,18,58.03,3,0,31
21197,1963,18,57.8,3,0,31
21198,1964,18,57.43,3,0,31
21199,1965,18,56.78,3,0,31
21200,1966,18,55.48,3,0,31
21201,1967,18,52.47,3,0,31
21202,1968,18,43.77,3,0,31
21203,1969,18,13.9,3,0,31
21204,1970,18,13.4,3,0,31
21205,1971,18,12.9,3,0,31
21206,1972,18,12.3,3,0,31
21207,1973,18,11.6,3,0,31
21208,1974,18,11.0,3,0,31
21209,1975,18,10.4,3,0,31
21210,1976,18,9.8,3,0,31
21211,1977,18,9.4,3,0,31
21212,1978,18,9.0,3,0,31
21213,1979,18,8.7,3,0,31
21214,1980,18,8.4,3,0,31
21215,1981,18,8.2,3,0,31
21216,1982,18,8.0,3,0,31
21217,1983,18,7.8,3,0,31
21218,1984,18,7.7,3,0,31
21219,1985,18,7.6,3,0,31
21220,1986,18,7.5,3,0,31
21221,1987,18,7.4,3,0,31
21222,1988,18,7.3,3,0,31
21223,1989,18,7.2,3,0,31
21224,1990,18,7.0,3,0,31
21225,1991,18,6.6,3,0,31
21226,1960,18,342.09,2,1,32
21227,1961,18,147.86,2,1,32
21228,1962,18,147.75,2,1,32
21229,1963,18,147.6,2,1,32
21230,1964,18,147.34,2,1,32
21231,1965,18,146.88,2,1,32
21232,1966,18,145.96,2,1,32
21233,1967,18,143.68,2,1,32
21234,1968,18,136.22,2,1,32
21235,1969,18,103.5,2,1,32
21236,1970,18,98.9,2,1,32
21237,1971,18,94.3,2,1,32
21238,1972,18,89.8,2,1,32
21239,1973,18,85.5,2,1,32
21240,1974,18,81.3,2,1,32
21241,1975,18,77.4,2,1,32
21242,1976,18,73.7,2,1,32
21243,1977,18,70.2,2,1,32
21244,1978,18,66.9,2,1,32
21245,1979,18,63.8,2,1,32
21246,1980,18,60.8,2,1,32
21247,1981,18,58.0,2,1,32
21248,1982,18,55.4,2,1,32
21249,1983,18,52.8,2,1,32
21250,1984,18,50.4,2,1,32
21251,1985,18,48.0,2,1,32
21252,1986,18,45.7,2,1,32
21253,1987,18,43.5,2,1,32
21254,1988,18,41.3,2,1,32
21255,1989,18,39.2,2,1,32
21256,1990,18,37.1,2,1,32
21257,1991,18,35.1,2,1,32
21258,1960,18,1351.26,2,2,33
21259,1961,18,148.54,2,2,33
21260,1962,18,148.65,2,2,33
21261,1963,18,148.8,2,2,33
21262,1964,18,149.06,2,2,33
21263,1965,18,149.52,2,2,33
21264,1966,18,150.44,2,2,33
21265,1967,18,152.72,2,2,33
21266,1968,18,160.18,2,2,33
21267,1969,18,192.9,2,2,33
21268,1970,18,187.2,2,2,33
21269,1971,18,181.5,2,2,33
21270,1972,18,175.8,2,2,33
21271,1973,18,170.0,2,2,33
21272,1974,18,164.1,2,2,33
21273,1975,18,158.1,2,2,33
21274,1976,18,152.1,2,2,33
21275,1977,18,146.1,2,2,33
21276,1978,18,140.1,2,2,33
21277,1979,18,134.0,2,2,33
21278,1980,18,127.9,2,2,33
21279,1981,18,121.8,2,2,33
21280,1982,18,115.8,2,2,33
21281,1983,18,109.9,2,2,33
21282,1984,18,104.1,2,2,33
21283,1985,18,98.6,2,2,33
21284,1986,18,93.3,2,2,33
21285,1987,18,88.2,2,2,33
21286,1988,18,83.3,2,2,33
21287,1989,18,78.6,2,2,33
21288,1990,18,74.2,2,2,33
21289,1991,18,69.8,2,2,33
21290,1960,18,3093.85,1,0,34
21291,1961,18,39.71,1,0,34
21292,1962,18,39.73,1,0,34
21293,1963,18,39.76,1,0,34
21294,1964,18,39.8,1,0,34
21295,1965,18,39.89,1,0,34
21296,1966,18,40.06,1,0,34
21297,1967,18,40.52,1,0,34
21298,1968,18,42.32,1,0,34
21299,1969,18,55.2,1,0,34
21300,1970,18,54.0,1,0,34
21301,1971,18,53.1,1,0,34
21302,1972,18,53.2,1,0,34
21303,1973,18,54.0,1,0,34
21304,1974,18,54.9,1,0,34
21305,1975,18,55.2,1,0,34
21306,1976,18,54.4,1,0,34
21307,1977,18,52.1,1,0,34
21308,1978,18,48.5,1,0,34
21309,1979,18,44.1,1,0,34
21310,1980,18,39.6,1,0,34
21311,1981,18,35.8,1,0,34
21312,1982,18,32.9,1,0,34
21313,1983,18,30.9,1,0,34
21314,1984,18,29.5,1,0,34
21315,1985,18,28.5,1,0,34
21316,1986,18,27.4,1,0,34
21317,1987,18,26.2,1,0,34
21318,1988,18,25.0,1,0,34
21319,1989,18,23.8,1,0,34
21320,1990,18,22.9,1,0,34
21321,1991,18,22.2,1,0,34
21322,1960,18,9579.68,1,0,35
21323,1961,18,39.59,1,0,35
21324,1962,18,39.57,1,0,35
21325,1963,18,39.54,1,0,35
21326,1964,18,39.5,1,0,35
21327,1965,18,39.41,1,0,35
21328,1966,18,39.24,1,0,35
21329,1967,18,38.78,1,0,35
21330,1968,18,36.98,1,0,35
21331,1969,18,24.1,1,0,35
21332,1970,18,23.2,1,0,35
21333,1971,18,22.4,1,0,35
21334,1972,18,21.5,1,0,35
21335,1973,18,20.6,1,0,35
21336,1974,18,19.7,1,0,35
21337,1975,18,18.8,1,0,35
21338,1976,18,17.9,1,0,35
21339,1977,18,17.1,1,0,35
21340,1978,18,16.3,1,0,35
21341,1979,18,15.6,1,0,35
21342,1980,18,15.0,1,0,35
21343,1981,18,14.4,1,0,35
21344,1982,18,13.9,1,0,35
21345,1983,18,13.4,1,0,35
21346,1984,18,13.0,1,0,35
21347,1985,18,12.7,1,0,35
21348,1986,18,12.4,1,0,35
21349,1987,18,12.1,1,0,35
21350,1988,18,11.9,1,0,35
21351,1989,18,11.6,1,0,35
21352,1990,18,11.2,1,0,35
21353,1991,18,10.9,1,0,35
21354,1960,18,3864.8,0,2,36
21355,1961,18,39.49,0,2,36
21356,1962,18,39.44,0,2,36
21357,1963,18,39.38,0,2,36
21358,1964,18,39.29,0,2,36
21359,1965,18,39.15,0,2,36
21360,1966,18,38.94,0,2,36
21361,1967,18,38.63,0,2,36
21362,1968,18,38.27,0,2,36
21363,1969,18,23.67,0,2,36
21364,1970,18,22.82,0,2,36
21365,1971,18,21.97,0,2,36
21366,1972,18,81.51,0,2,36
21367,1973,18,128.23,0,2,36
21368,1974,18,130.5,0,2,36
21369,1975,18,123.7,0,2,36
21370,1976,18,117.2,0,2,36
21371,1977,18,111.1,0,2,36
21372,1978,18,105.4,0,2,36
21373,1979,18,100.0,0,2,36
21374,1980,18,95.0,0,2,36
21375,1981,18,90.2,0,2,36
21376,1982,18,85.8,0,2,36
21377,1983,18,81.7,0,2,36
21378,1984,18,77.9,0,2,36
21379,1985,18,74.4,0,2,36
21380,1986,18,71.1,0,2,36
21381,1987,18,68.1,0,2,36
21382,1988,18,65.3,0,2,36
21383,1989,18,62.9,0,2,36
21384,1990,18,60.9,0,2,36
21385,1991,18,59.6,0,2,36
21386,2000,2,90.0,1,0,35
21387,2000,2,11.28,1,0,5
21388,2000,2,97.0,1,2,23
21389,2000,2,89.0,1,2,8
21390,2000,2,98.5,1,0,27
21391,2000,2,94.0,1,2,4
21392,2000,2,46.48,1,2,0
21393,2000,2,51.22,1,0,6
21394,2000,2,92.0,1,0,34
21395,2000,2,77.0,1,1,3
21396,2000,2,49.93,1,2,28
21397,2000,2,98.0,0,1,10
21398,2000,2,92.0,0,2,21
21399,2000,2,73.0,0,2,36
21400,2000,2,19.2,0,1,25
21401,2000,2,43.0,0,1,22
21402,2000,2,92.0,4,0,1
21403,2000,2,60.0,2,1,7
21404,2000,2,36.33,2,1,16
21405,2000,2,95.0,2,1,32
21406,2000,2,95.5,2,0,19
21407,2000,2,93.0,2,0,20
21408,2000,2,98.0,2,0,17
21409,2000,2,93.0,2,0,30
21410,2000,2,97.0,2,1,24
21411,2000,2,65.0,2,1,15
21412,2000,2,26.82,2,2,29
21413,2000,2,71.0,2,2,33
21414,2000,2,77.0,3,0,11
21415,2000,2,94.0,3,2,2
21416,2000,2,26.0,3,0,12
21417,2000,2,94.0,3,0,18
21418,2000,2,84.0,3,0,9
21419,2000,2,20.23,3,0,13
21420,2000,2,55.31,3,0,26
21421,2000,2,57.85,3,0,31
21422,2000,2,89.0,3,0,14
21423,2001,2,89.0,1,0,35
21424,2001,2,11.02,1,0,5
21425,2001,2,97.0,1,2,23
21426,2001,2,80.0,1,2,8
21427,2001,2,98.0,1,0,27
21428,2001,2,91.0,1,2,4
21429,2001,2,75.5,1,2,0
21430,2001,2,54.43,1,0,6
21431,2001,2,94.0,1,0,34
21432,2001,2,77.0,1,1,3
21433,2001,2,48.4,1,2,28
21434,2001,2,99.0,0,1,10
21435,2001,2,93.0,0,2,21
21436,2001,2,72.0,0,2,36
21437,2001,2,22.25,0,1,25
21438,2001,2,84.0,0,1,22
21439,2001,2,94.0,4,0,1
21440,2001,2,65.0,2,1,7
21441,2001,2,60.0,2,1,16
21442,2001,2,95.0,2,1,32
21443,2001,2,46.51,2,0,19
21444,2001,2,89.0,2,0,20
21445,2001,2,96.0,2,0,17
21446,2001,2,95.0,2,0,30
21447,2001,2,95.0,2,1,24
21448,2001,2,62.0,2,1,15
21449,2001,2,43.0,2,2,29
21450,2001,2,77.0,2,2,33
21451,2001,2,83.0,3,0,11
21452,2001,2,93.0,3,2,2
21453,2001,2,28.0,3,0,12
21454,2001,2,95.0,3,0,18
21455,2001,2,86.0,3,0,9
21456,2001,2,59.0,3,0,13
21457,2001,2,55.63,3,0,26
21458,2001,2,58.69,3,0,31
21459,2001,2,90.0,3,0,14
21460,2002,2,88.0,1,0,35
21461,2002,2,12.55,1,0,5
21462,2002,2,97.0,1,2,23
21463,2002,2,94.0,1,2,8
21464,2002,2,98.0,1,0,27
21465,2002,2,92.0,1,2,4
21466,2002,2,66.0,1,2,0
21467,2002,2,55.28,1,0,6
21468,2002,2,95.0,1,0,34
21469,2002,2,77.0,1,1,3
21470,2002,2,80.0,1,2,28
21471,2002,2,97.0,0,1,10
21472,2002,2,91.0,0,2,21
21473,2002,2,72.0,0,2,36
21474,2002,2,23.9,0,1,25
21475,2002,2,92.0,0,1,22
21476,2002,2,95.0,4,0,1
21477,2002,2,70.0,2,1,7
21478,2002,2,60.5,2,1,16
21479,2002,2,95.0,2,1,32
21480,2002,2,90.5,2,0,19
21481,2002,2,92.0,2,0,20
21482,2002,2,98.0,2,0,17
21483,2002,2,97.0,2,0,30
21484,2002,2,95.0,2,1,24
21485,2002,2,63.0,2,1,15
21486,2002,2,81.0,2,2,29
21487,2002,2,72.0,2,2,33
21488,2002,2,82.0,3,0,11
21489,2002,2,88.0,3,2,2
21490,2002,2,29.0,3,0,12
21491,2002,2,95.0,3,0,18
21492,2002,2,87.0,3,0,9
21493,2002,2,60.0,3,0,13
21494,2002,2,56.3,3,0,26
21495,2002,2,58.03,3,0,31
21496,2002,2,91.0,3,0,14
21497,2003,2,92.0,1,0,35
21498,2003,2,14.0,1,0,5
21499,2003,2,98.0,1,2,23
21500,2003,2,86.0,1,2,8
21501,2003,2,98.0,1,0,27
21502,2003,2,97.0,1,2,4
21503,2003,2,73.0,1,2,0
21504,2003,2,13.58,1,0,6
21505,2003,2,91.0,1,0,34
21506,2003,2,80.0,1,1,3
21507,2003,2,65.0,1,2,28
21508,2003,2,98.0,0,1,10
21509,2003,2,96.0,0,2,21
21510,2003,2,71.0,0,2,36
21511,2003,2,25.38,0,1,25
21512,2003,2,90.0,0,1,22
21513,2003,2,95.0,4,0,1
21514,2003,2,75.0,2,1,7
21515,2003,2,35.0,2,1,16
21516,2003,2,96.0,2,1,32
21517,2003,2,47.62,2,0,19
21518,2003,2,91.0,2,0,20
21519,2003,2,98.0,2,0,17
21520,2003,2,95.0,2,0,30
21521,2003,2,95.0,2,1,24
21522,2003,2,64.0,2,1,15
21523,2003,2,94.0,2,2,29
21524,2003,2,68.0,2,2,33
21525,2003,2,81.0,3,0,11
21526,2003,2,96.0,3,2,2
21527,2003,2,28.0,3,0,12
21528,2003,2,95.0,3,0,18
21529,2003,2,90.0,3,0,9
21530,2003,2,60.0,3,0,13
21531,2003,2,55.4,3,0,26
21532,2003,2,57.99,3,0,31
21533,2003,2,92.0,3,0,14
21534,2004,2,92.0,1,0,35
21535,2004,2,14.0,1,0,5
21536,2004,2,98.0,1,2,23
21537,2004,2,89.0,1,2,8
21538,2004,2,95.0,1,0,27
21539,2004,2,96.0,1,2,4
21540,2004,2,81.0,1,2,0
21541,2004,2,13.23,1,0,6
21542,2004,2,94.0,1,0,34
21543,2004,2,84.0,1,1,3
21544,2004,2,92.0,1,2,28
21545,2004,2,97.0,0,1,10
21546,2004,2,99.0,0,2,21
21547,2004,2,76.0,0,2,36
21548,2004,2,12.41,0,1,25
21549,2004,2,95.0,0,1,22
21550,2004,2,95.0,4,0,1
21551,2004,2,79.0,2,1,7
21552,2004,2,6.0,2,1,16
21553,2004,2,96.0,2,1,32
21554,2004,2,94.5,2,0,19
21555,2004,2,92.0,2,0,20
21556,2004,2,99.0,2,0,17
21557,2004,2,96.0,2,0,30
21558,2004,2,94.0,2,1,24
21559,2004,2,64.0,2,1,15
21560,2004,2,96.0,2,2,29
21561,2004,2,77.0,2,2,33
21562,2004,2,97.0,3,0,11
21563,2004,2,94.0,3,2,2
21564,2004,2,35.0,3,0,12
21565,2004,2,96.0,3,0,18
21566,2004,2,88.0,3,0,9
21567,2004,2,25.58,3,0,13
21568,2004,2,55.52,3,0,26
21569,2004,2,58.54,3,0,31
21570,2004,2,92.0,3,0,14
21571,2005,2,93.0,1,0,35
21572,2005,2,14.0,1,0,5
21573,2005,2,98.0,1,2,23
21574,2005,2,90.0,1,2,8
21575,2005,2,92.0,1,0,27
21576,2005,2,98.0,1,2,4
21577,2005,2,88.0,1,2,0
21578,2005,2,54.5,1,0,6
21579,2005,2,96.0,1,0,34
21580,2005,2,85.0,1,1,3
21581,2005,2,94.0,1,2,28
21582,2005,2,98.0,0,1,10
21583,2005,2,97.0,0,2,21
21584,2005,2,79.0,0,2,36
21585,2005,2,18.0,0,1,25
21586,2005,2,96.0,0,1,22
21587,2005,2,95.0,4,0,1
21588,2005,2,84.0,2,1,7
21589,2005,2,8.0,2,1,16
21590,2005,2,96.0,2,1,32
21591,2005,2,97.0,2,0,19
21592,2005,2,99.0,2,0,20
21593,2005,2,96.0,2,0,17
21594,2005,2,97.0,2,0,30
21595,2005,2,96.0,2,1,24
21596,2005,2,65.0,2,1,15
21597,2005,2,97.0,2,2,29
21598,2005,2,85.0,2,2,33
21599,2005,2,96.0,3,0,11
21600,2005,2,96.0,3,2,2
21601,2005,2,35.0,3,0,12
21602,2005,2,96.0,3,0,18
21603,2005,2,90.0,3,0,9
21604,2005,2,64.0,3,0,13
21605,2005,2,55.04,3,0,26
21606,2005,2,58.86,3,0,31
21607,2005,2,93.0,3,0,14
21608,2006,2,93.0,1,0,35
21609,2006,2,14.0,1,0,5
21610,2006,2,98.0,1,2,23
21611,2006,2,88.0,1,2,8
21612,2006,2,88.0,1,0,27
21613,2006,2,99.0,1,2,4
21614,2006,2,84.0,1,2,0
21615,2006,2,95.0,1,0,6
21616,2006,2,95.0,1,0,34
21617,2006,2,83.0,1,1,3
21618,2006,2,94.0,1,2,28
21619,2006,2,98.0,0,1,10
21620,2006,2,98.0,0,2,21
21621,2006,2,83.0,0,2,36
21622,2006,2,27.0,0,1,25
21623,2006,2,95.0,0,1,22
21624,2006,2,95.0,4,0,1
21625,2006,2,91.0,2,1,7
21626,2006,2,6.0,2,1,16
21627,2006,2,96.0,2,1,32
21628,2006,2,97.0,2,0,19
21629,2006,2,99.0,2,0,20
21630,2006,2,96.0,2,0,17
21631,2006,2,96.0,2,0,30
21632,2006,2,95.0,2,1,24
21633,2006,2,66.0,2,1,15
21634,2006,2,98.0,2,2,29
21635,2006,2,82.0,2,2,33
21636,2006,2,97.0,3,0,11
21637,2006,2,96.0,3,2,2
21638,2006,2,39.0,3,0,12
21639,2006,2,96.0,3,0,18
21640,2006,2,87.0,3,0,9
21641,2006,2,66.5,3,0,13
21642,2006,2,56.21,3,0,26
21643,2006,2,59.14,3,0,31
21644,2006,2,94.0,3,0,14
21645,2007,2,93.0,1,0,35
21646,2007,2,14.0,1,0,5
21647,2007,2,98.0,1,2,23
21648,2007,2,89.0,1,2,8
21649,2007,2,85.0,1,0,27
21650,2007,2,99.0,1,2,4
21651,2007,2,85.0,1,2,0
21652,2007,2,92.0,1,0,6
21653,2007,2,94.0,1,0,34
21654,2007,2,84.0,1,1,3
21655,2007,2,93.0,1,2,28
21656,2007,2,98.0,0,1,10
21657,2007,2,98.0,0,2,21
21658,2007,2,83.0,0,2,36
21659,2007,2,42.0,0,1,25
21660,2007,2,95.0,0,1,22
21661,2007,2,94.0,4,0,1
21662,2007,2,92.0,2,1,7
21663,2007,2,6.0,2,1,16
21664,2007,2,96.0,2,1,32
21665,2007,2,48.56,2,0,19
21666,2007,2,91.0,2,0,20
21667,2007,2,99.0,2,0,17
21668,2007,2,96.0,2,0,30
21669,2007,2,96.0,2,1,24
21670,2007,2,76.0,2,1,15
21671,2007,2,98.0,2,2,29
21672,2007,2,96.0,2,2,33
21673,2007,2,96.0,3,0,11
21674,2007,2,95.0,3,2,2
21675,2007,2,42.0,3,0,12
21676,2007,2,97.0,3,0,18
21677,2007,2,86.0,3,0,9
21678,2007,2,68.5,3,0,13
21679,2007,2,56.36,3,0,26
21680,2007,2,59.75,3,0,31
21681,2007,2,95.0,3,0,14
21682,2008,2,94.0,1,0,35
21683,2008,2,28.0,1,0,5
21684,2008,2,97.0,1,2,23
21685,2008,2,89.0,1,2,8
21686,2008,2,86.0,1,0,27
21687,2008,2,96.0,1,2,4
21688,2008,2,90.0,1,2,0
21689,2008,2,95.0,1,0,6
21690,2008,2,94.0,1,0,34
21691,2008,2,88.0,1,1,3
21692,2008,2,93.0,1,2,28
21693,2008,2,97.0,0,1,10
21694,2008,2,98.0,0,2,21
21695,2008,2,76.0,0,2,36
21696,2008,2,41.0,0,1,25
21697,2008,2,97.0,0,1,22
21698,2008,2,94.0,4,0,1
21699,2008,2,95.0,2,1,7
21700,2008,2,29.0,2,1,16
21701,2008,2,98.0,2,1,32
21702,2008,2,50.13,2,0,19
21703,2008,2,94.0,2,0,20
21704,2008,2,99.0,2,0,17
21705,2008,2,98.0,2,0,30
21706,2008,2,97.0,2,1,24
21707,2008,2,82.0,2,1,15
